id;nb_previous_loans;avg_amount_loans_previous;age;years_on_the_job;flag_own_car;status
5149188;12;129.58607;27;1;1;1
5149967;30;121.564545;39;8;0;0
5150009;3;127.098724;39;9;1;0
5008935;4;146.444;42;9;0;0
5008980;50;122.58581;61;-999;0;0
5009314;10;120.429955;55;-999;1;0
5009438;4;131.57198;64;-999;0;0
5009439;4;108.5983;64;-999;0;0
5009530;15;130.1654;37;3;1;0
5009663;14;140.87996;28;5;0;0
5009684;20;121.26709;59;-999;0;0
5009727;57;121.89053;27;7;0;0
5010362;23;123.86064;34;5;1;0
5010524;25;122.15708;50;7;1;0
5010779;13;122.89898;40;6;1;0
5011022;10;141.42957;45;9;1;0
5018481;32;139.69475;61;-999;0;0
5021228;38;123.68589;30;0;0;0
5021564;5;121.93992;27;0;1;0
5021647;11;119.51282;34;14;0;0
5022365;31;123.86633;62;-999;0;0
5022498;29;120.27872;39;6;1;0
5022643;8;175.89897;31;4;0;0
5022676;47;131.41682;64;-999;0;0
5022828;26;140.67517;47;4;1;0
5022985;34;132.35736;52;33;1;0
5023061;28;123.331604;46;7;0;0
5023353;16;117.27628;49;2;0;0
5023407;11;113.47921;54;15;0;0
5023415;43;130.31085;45;7;1;0
5023537;37;126.72344;38;2;0;0
5023927;23;127.96291;48;1;1;0
5024681;9;132.68344;39;5;0;0
5024818;11;110.496475;54;1;0;0
5025043;42;130.89708;46;22;0;0
5025167;10;118.092354;46;6;1;0
5026247;6;127.57903;58;-999;0;0
5028717;23;133.02005;26;1;0;0
5028821;4;124.45431;48;5;1;0
5028835;7;118.5941;41;6;0;0
5029014;13;114.11109;38;1;0;0
5029172;8;133.64264;58;-999;0;0
5029419;18;130.0958;31;7;0;0
5029512;16;126.74542;49;2;0;0
5029578;14;143.66672;44;5;1;0
5029639;7;123.042656;34;3;0;0
5029731;46;127.55286;51;21;1;0
5033667;20;134.4357;35;1;0;0
5033925;31;116.48705;49;0;1;0
5036171;4;118.32657;54;12;0;0
5036540;51;127.27353;33;11;0;1
5041068;27;134.79906;48;6;0;0
5041125;32;130.12616;47;2;0;0
5041270;6;110.666855;53;7;0;0
5041273;5;120.55306;53;7;0;0
5041320;5;133.50204;52;9;0;0
5041399;3;124.02138;23;0;0;0
5041709;23;131.1599;39;2;1;0
5042278;24;136.93196;32;5;0;0
5044748;8;129.73073;45;1;0;0
5044861;12;138.1608;52;-999;0;0
5045093;10;127.81987;64;-999;1;0
5045436;26;132.11328;40;18;0;0
5045994;58;136.96158;26;7;1;0
5046328;12;117.48821;42;6;0;1
5046434;26;140.24504;39;14;0;0
5047653;8;128.07426;40;13;1;0
5047696;30;127.877304;25;1;0;0
5047770;15;133.98906;65;-999;0;0
5048002;9;112.49044;55;18;0;0
5048406;18;131.77637;46;4;0;0
5050796;21;130.54024;35;2;1;0
5050824;11;128.7433;30;4;0;0
5052651;1;116.64372;28;1;0;0
5053429;31;128.37453;40;0;1;0
5053658;54;127.66734;37;10;0;0
5054029;6;128.5039;54;6;0;0
5054543;5;145.64517;44;3;0;0
5056182;15;125.36301;26;1;0;0
5056231;27;129.03398;35;13;0;0
5058258;13;133.8331;49;5;0;0
5058309;20;123.899025;27;1;1;0
5061136;53;129.68463;39;16;0;0
5061142;45;134.87778;59;-999;1;0
5061443;27;125.66869;58;40;0;0
5061626;8;143.5707;61;-999;0;0
5061933;54;128.39014;56;-999;1;0
5062025;16;146.36935;56;16;0;0
5062656;19;124.09624;37;3;1;0
5062693;5;118.468956;40;10;0;0
5062727;54;134.49184;46;0;0;0
5065405;48;127.41948;34;11;0;0
5065608;2;103.5758;45;2;0;0
5065803;19;120.507195;66;-999;0;0
5066706;57;130.96486;26;4;1;0
5066917;6;130.22821;30;4;1;0
5067084;11;129.91658;34;8;1;0
5067090;20;124.5042;37;13;0;0
5067690;5;167.15184;49;6;0;0
5067813;34;140.74956;36;3;0;0
5067829;53;122.6396;37;3;1;0
5068024;49;132.14435;32;7;1;0
5068026;38;129.28204;32;7;1;0
5068035;31;149.04297;48;11;0;0
5068094;27;121.09566;30;4;1;0
5068336;28;113.24808;28;1;1;0
5068370;3;113.71111;53;14;1;0
5068398;18;146.353;58;-999;0;0
5068407;38;136.57445;27;4;0;0
5068410;9;107.44928;27;4;0;0
5068528;10;129.67465;23;2;0;0
5068730;27;124.99623;27;3;1;0
5068982;23;121.61842;41;17;0;0
5069012;33;133.0202;55;10;0;0
5079125;58;130.14182;43;4;0;0
5085657;6;135.41342;37;4;0;0
5085759;18;133.97409;31;13;1;0
5085771;4;133.65204;53;4;0;0
5085779;43;131.20331;49;11;0;0
5087840;10;118.22052;29;6;0;0
5088462;7;121.76136;42;12;1;0
5088903;11;120.443855;52;1;0;0
5088925;10;120.33962;35;1;0;0
5088969;20;145.23198;49;21;1;0
5089063;15;135.35298;37;11;1;0
5089420;20;131.49562;60;10;1;0
5090032;4;125.16066;45;4;0;0
5090498;30;137.91324;58;-999;0;0
5090499;12;126.86902;42;3;0;0
5090751;16;122.17094;40;10;0;0
5091061;8;134.30083;38;10;0;0
5091436;18;123.6785;46;15;0;0
5091724;10;124.07763;39;6;1;0
5093280;16;127.84039;42;5;1;0
5095134;50;124.725555;59;-999;0;0
5095569;26;125.46822;32;5;0;0
5095590;34;127.70926;30;6;1;0
5096016;11;134.11768;27;1;0;0
5097178;50;127.52287;35;1;1;0
5100404;2;121.22445;50;14;0;0
5105327;55;127.72167;60;-999;0;0
5105368;14;123.95402;50;28;0;0
5105553;42;132.31586;50;11;0;0
5105554;12;115.74408;54;12;0;0
5105936;60;132.40858;44;13;1;0
5105973;12;127.74056;42;6;1;0
5111068;10;152.10085;48;8;1;1
5113287;16;123.070694;31;0;1;0
5113400;24;131.38153;29;0;0;0
5113419;18;135.75133;35;15;0;0
5113556;1;126.59848;50;2;1;0
5113698;4;115.85086;60;-999;0;0
5114018;25;134.93272;26;3;1;0
5114283;8;142.4576;24;3;0;0
5115706;3;171.16743;50;6;1;0
5115730;7;116.39222;66;-999;0;0
5115808;3;118.37285;32;5;1;0
5116188;18;129.29135;30;11;1;0
5117436;21;148.09314;43;1;0;0
5117538;19;124.42009;41;3;1;0
5117679;5;124.589775;64;-999;0;0
5118061;10;157.55339;54;-999;0;0
5118384;10;146.50444;57;7;1;0
5125223;6;119.62493;50;17;0;0
5125412;3;137.17108;31;5;0;0
5125577;9;117.425415;31;1;0;0
5125590;9;131.1356;62;-999;0;0
5125701;29;122.95239;27;5;1;0
5126186;15;129.93666;58;-999;0;0
5126204;27;122.5393;31;6;0;0
5126483;2;144.05693;43;20;0;0
5126517;35;130.23262;56;6;1;0
5135579;21;118.65167;36;6;0;0
5135886;3;122.99315;52;9;1;0
5137127;13;137.49939;21;2;0;0
5139446;16;141.45879;58;-999;0;0
5142091;16;134.68184;30;3;0;0
5142560;15;126.064095;50;1;0;0
5142774;31;146.42287;34;2;1;0
5143009;20;131.07997;51;-999;1;0
5143128;33;134.52885;38;6;1;0
5145872;35;139.75029;57;-999;0;0
5145982;11;115.464096;53;16;1;0
5146015;28;116.88694;55;-999;0;0
5146077;1;144.52739;35;3;0;0
5146206;13;130.78662;28;6;1;0
5146294;43;134.03513;60;-999;0;0
5146472;46;122.61957;39;10;1;0
5149092;32;126.37195;40;1;0;0
5149196;11;125.74206;49;14;0;0
5149470;9;128.60036;31;7;1;0
5149495;6;144.62624;34;2;1;0
5149520;34;133.55894;46;7;0;0
5149697;30;137.40337;38;17;0;0
5149845;31;124.23008;60;-999;0;0
5150460;38;124.4828;39;1;1;0
5009470;21;121.8128;54;27;0;0
5009991;37;134.84097;40;6;1;0
5010021;60;126.38402;30;7;0;0
5010032;7;119.2972;60;-999;1;0
5010243;29;123.85155;55;3;1;0
5010333;11;128.97003;63;-999;0;0
5010366;45;126.64009;27;6;1;0
5010842;24;135.24612;61;-999;1;0
5018480;21;117.72272;49;1;0;0
5021292;7;142.87569;32;0;1;0
5021294;11;121.33792;32;0;1;0
5021441;4;144.86432;26;4;0;0
5021783;45;126.86572;40;4;0;0
5022200;24;116.25922;53;7;1;0
5022755;27;126.1203;29;9;0;0
5022863;5;127.09616;39;10;1;0
5023107;12;120.056816;41;5;1;0
5023115;33;137.61221;66;-999;0;0
5023161;7;141.50562;37;17;0;0
5023194;1;105.704796;60;-999;0;0
5023315;15;137.23007;29;5;1;0
5023417;57;134.1035;45;7;1;0
5023502;23;134.81918;46;13;0;0
5023540;27;135.80627;44;10;0;0
5023977;35;135.96709;41;6;1;0
5024047;14;132.6982;35;8;1;0
5024636;17;132.00249;54;3;0;0
5025118;4;121.45128;27;1;1;0
5025239;11;128.09822;48;9;0;0
5025820;7;129.90926;58;-999;0;0
5026132;9;136.2899;65;17;0;0
5026189;18;121.66296;49;2;1;0
5026586;7;126.61231;56;-999;0;0
5028318;9;124.0264;38;9;1;0
5028442;22;121.91478;43;9;1;0
5028541;12;135.9448;64;-999;0;0
5028591;9;115.841225;59;5;0;0
5029090;28;129.16824;26;3;0;0
5029590;4;149.08902;63;-999;0;0
5029657;13;138.65764;60;4;0;0
5029722;46;134.25117;27;8;0;0
5033787;48;127.665375;61;-999;0;0
5033813;60;130.28651;32;4;0;0
5035570;4;140.67712;57;-999;0;0
5038535;37;124.15984;44;8;1;0
5038537;6;134.77016;56;11;0;0
5038543;23;138.66777;26;3;1;0
5041403;4;129.86734;29;3;1;0
5041841;14;136.70158;48;6;1;0
5042162;10;132.03111;52;-999;0;0
5042164;12;150.50294;52;-999;0;0
5042238;36;130.57692;41;4;0;0
5045373;5;125.851395;57;15;0;0
5046034;7;156.27766;59;-999;1;0
5046213;11;137.92934;62;-999;0;0
5046452;5;158.64493;33;1;1;0
5047918;37;133.91284;35;0;0;0
5048044;35;131.41862;30;1;0;0
5048203;22;140.9685;64;-999;1;0
5048577;21;117.262596;62;-999;0;0
5051260;25;122.48392;49;12;0;0
5052591;23;128.52464;51;18;0;1
5052612;24;131.61253;51;4;0;0
5052751;4;110.880226;46;22;0;0
5053529;13;137.76514;56;-999;0;0
5053550;38;130.10963;28;6;1;0
5053862;14;119.36416;30;2;1;0
5053903;27;121.47435;39;1;0;0
5053952;29;137.80283;37;13;0;0
5054476;3;148.53633;34;2;1;0
5054485;13;133.60205;43;3;0;0
5054503;51;128.04385;62;-999;0;0
5056113;49;132.01707;39;13;0;0
5056181;15;127.397156;26;1;0;0
5061206;49;133.94148;30;5;0;0
5061296;52;137.50154;43;24;0;0
5061393;51;132.26817;58;-999;0;0
5061602;28;134.85117;54;1;0;0
5061712;49;124.229385;66;-999;0;0
5061868;13;114.83116;50;-999;1;0
5062578;59;139.9337;45;8;1;0
5062671;10;149.65988;41;12;1;0
5065375;8;138.89983;46;24;0;0
5065508;46;130.66742;34;7;1;0
5065567;10;146.13573;37;0;0;0
5065703;19;124.735115;48;-999;1;0
5066384;27;129.21294;50;23;0;0
5066935;20;121.187706;40;11;0;0
5067045;22;133.22017;45;4;0;0
5067704;7;114.68232;52;12;1;0
5068034;28;140.14017;48;11;0;0
5068064;41;131.35501;41;1;1;0
5068071;18;128.10805;62;-999;0;0
5068498;15;130.9685;50;0;0;0
5068532;10;135.74875;23;2;0;0
5068548;24;125.72704;53;3;1;0
5068851;42;122.25934;55;-999;0;0
5069147;18;113.7286;52;20;0;0
5074669;19;128.86018;37;15;0;0
5087816;8;119.944084;32;2;1;0
5088712;1;112.2921;66;-999;0;0
5088890;32;128.39594;46;2;0;0
5088894;22;128.97615;52;1;0;0
5088899;9;123.86374;52;1;0;0
5090187;17;143.36507;54;4;0;0
5090545;5;114.51487;63;5;0;0
5091218;7;113.55666;59;-999;0;0
5091241;36;141.25989;44;4;1;0
5091392;9;121.28105;36;4;0;0
5091540;40;123.93714;43;9;0;0
5091602;10;130.46909;61;1;0;0
5091809;6;116.59153;57;4;0;0
5092116;2;176.21378;59;-999;0;0
5092321;3;134.57375;34;6;0;0
5095030;37;132.92989;42;4;1;0
5095119;5;140.3284;39;4;0;0
5095602;13;136.8206;29;1;0;0
5095653;25;131.31458;25;3;0;0
5096911;20;123.96715;40;12;1;0
5097041;6;182.29726;43;0;0;0
5097108;13;147.48021;41;15;0;0
5099870;21;120.92125;27;2;1;0
5099916;27;126.13396;47;12;0;0
5099980;2;103.41414;41;3;0;0
5100281;33;135.8232;37;9;0;0
5104848;16;126.706604;32;4;1;0
5104933;40;125.295;40;4;0;0
5105454;15;121.04571;37;2;1;0
5106064;3;104.28667;30;7;1;0
5112638;2;110.90481;35;9;0;0
5113186;51;125.19932;37;1;0;0
5113406;1;138.69771;30;2;1;0
5114132;4;128.43018;57;10;0;0
5114207;43;132.2339;39;7;1;0
5114216;44;128.48708;39;7;1;0
5114294;23;126.78207;53;14;0;0
5116040;15;118.81714;44;1;1;0
5116225;38;122.506065;69;-999;1;0
5116578;28;120.24551;57;7;0;0
5116780;43;134.95694;37;14;1;0
5117388;17;133.51668;48;1;0;0
5117429;17;120.70207;27;9;1;0
5118146;46;123.079605;41;15;1;0
5118186;13;115.05822;37;0;0;0
5125372;54;138.04202;60;-999;0;0
5125542;24;127.83679;37;7;0;0
5125671;24;126.78657;51;10;0;0
5125908;20;123.00289;29;1;0;0
5125959;55;133.37198;44;7;0;0
5126016;25;125.6954;40;7;0;0
5126094;5;129.40076;57;-999;0;0
5126297;4;126.04275;43;12;0;0
5126416;43;138.01079;37;11;0;0
5126457;43;130.79301;46;0;0;0
5126583;7;139.4353;37;3;1;0
5126751;23;144.08482;45;1;1;0
5126761;44;125.1634;42;1;1;0
5132259;34;124.0005;43;6;0;0
5132369;14;135.77922;57;-999;0;0
5132735;10;153.31216;44;10;0;0
5135337;3;145.81664;45;8;1;0
5135522;9;121.60516;48;0;1;0
5135738;19;130.52179;33;12;0;0
5137093;27;133.91608;33;0;1;0
5137391;28;135.0617;30;7;0;0
5139578;40;126.92503;64;-999;0;0
5140019;48;126.78934;31;4;1;0
5142306;21;146.82993;48;6;1;0
5142549;8;120.54281;43;3;1;0
5142612;58;131.0682;34;12;0;0
5143039;9;142.1194;28;4;0;0
5143077;14;129.98143;40;1;0;0
5143113;19;130.84299;56;-999;0;0
5143138;27;126.30717;55;16;0;0
5143251;13;134.41454;37;4;0;0
5143618;24;119.22958;63;-999;0;0
5145820;27;127.15383;62;-999;0;0
5145962;22;136.12996;42;9;0;0
5146429;22;127.99208;24;2;1;0
5146584;3;111.1402;44;8;1;0
5148533;25;126.47779;29;5;0;0
5148559;25;141.26485;63;-999;0;0
5149021;2;103.76504;35;1;0;0
5149170;24;124.73841;59;8;1;0
5149208;7;145.8653;42;8;1;0
5149428;7;125.090965;24;2;0;0
5149433;9;132.99889;54;7;1;0
5149539;23;129.71463;35;9;0;0
5149641;5;134.92633;62;-999;0;0
5009070;37;130.88008;29;6;1;0
5009568;18;141.36542;41;9;1;0
5009957;17;137.7885;45;9;1;0
5009967;41;134.99309;56;11;1;0
5010075;59;128.92368;46;10;0;0
5010212;3;115.6096;52;3;1;0
5010367;8;134.5816;27;6;1;0
5018498;54;131.29655;52;3;1;0
5021403;36;129.80388;60;-999;0;0
5021674;47;130.83255;38;2;0;0
5021908;3;148.85097;28;3;1;0
5021938;27;128.54802;61;-999;0;0
5022531;40;128.88269;51;4;0;0
5022811;13;126.4387;23;2;0;0
5023008;12;128.21957;38;5;0;0
5023126;10;129.54161;35;5;1;0
5023713;15;123.67368;48;15;0;0
5023859;41;123.35;54;15;1;0
5024022;50;130.39594;65;-999;0;0
5024041;11;118.876205;32;3;0;0
5024080;19;126.58381;39;10;0;0
5024559;26;126.53598;48;-999;1;0
5025005;10;162.75171;35;6;1;0
5026144;8;134.76122;65;17;0;0
5026551;4;134.40843;28;4;1;0
5028644;7;137.15036;33;6;0;0
5028808;48;133.78731;33;2;1;0
5029574;3;111.46241;44;5;1;0
5029638;13;118.97739;34;3;0;0
5029720;52;123.13642;30;7;1;0
5033697;30;125.09532;52;10;1;0
5033724;15;121.35608;66;-999;0;0
5033906;32;135.26407;50;-999;1;0
5035796;1;102.522964;60;-999;1;0
5036289;5;131.73444;49;16;0;0
5036651;10;143.64388;61;6;0;0
5036677;51;125.978546;49;5;0;0
5038710;44;133.52347;36;12;0;0
5041435;46;121.990105;60;41;1;0
5044520;6;112.304245;39;2;1;0
5045047;10;131.45825;33;2;0;0
5045398;9;129.90843;31;3;0;0
5045416;5;135.50012;61;-999;1;0
5046035;35;129.21925;59;-999;1;0
5046249;36;130.75087;57;-999;0;0
5047779;19;128.20609;40;1;0;0
5048031;18;126.49057;36;13;1;0
5050450;24;139.53778;36;7;1;0
5050651;12;130.13979;40;3;0;0
5051014;24;129.86452;29;9;0;0
5051208;52;127.42452;40;17;1;0
5051255;17;134.9195;49;9;1;0
5053102;26;119.83813;68;-999;0;0
5053249;35;135.72836;53;9;1;0
5053666;10;143.43646;64;-999;0;0
5053852;37;127.69058;49;3;1;0
5054057;26;135.47523;39;6;0;0
5054092;10;133.9102;25;2;0;0
5054336;42;123.66403;56;3;1;0
5054653;34;140.54645;60;21;0;0
5056073;2;162.91716;68;-999;1;0
5056203;3;123.53233;60;4;1;0
5058503;27;140.5437;62;-999;0;0
5061099;29;125.39125;26;4;1;0
5061288;36;125.15464;63;-999;0;0
5061316;47;139.24373;53;18;0;0
5061738;6;145.82214;65;-999;0;0
5061786;17;135.37149;39;3;0;0
5062252;56;128.38388;53;11;1;0
5062585;18;140.80956;27;1;0;0
5065507;58;126.14607;34;7;1;0
5065664;11;115.973175;55;5;0;0
5066370;34;135.12079;45;7;0;0
5066666;8;125.03982;40;21;0;0
5067139;5;135.75883;64;-999;0;0
5067378;35;125.2665;25;4;1;0
5067561;18;124.47763;42;15;1;0
5067685;16;130.86197;49;6;0;0
5067711;11;114.06452;34;7;0;0
5068122;1;102.97628;47;8;0;0
5068482;22;126.24534;59;12;1;0
5068596;58;130.40538;37;7;0;0
5068732;18;124.5443;36;7;1;0
5068796;14;139.18541;32;1;1;0
5069280;39;128.3566;45;12;0;0
5069334;16;124.102;26;1;1;0
5069426;47;131.16919;46;1;1;0
5074666;3;136.84499;31;3;1;0
5085810;8;114.55863;53;3;1;0
5086051;54;135.81425;44;8;0;0
5087653;5;121.63197;67;-999;0;0
5088835;18;142.54134;34;10;0;0
5088964;48;126.59379;32;3;1;0
5089118;18;114.07897;34;8;0;0
5089194;39;128.8982;58;-999;0;0
5089242;11;117.42446;53;34;0;0
5089536;49;133.47157;50;15;1;0
5089620;13;138.97786;43;5;1;0
5089747;2;114.986206;49;14;0;0
5090015;10;127.97201;33;4;1;0
5090231;13;122.43082;33;3;1;0
5090907;17;138.61478;65;-999;0;0
5091440;13;135.16895;46;15;0;0
5091834;1;100.67497;34;6;1;0
5091856;1;106.64455;27;5;1;0
5092031;6;122.86479;41;14;0;0
5092137;1;123.74947;46;16;0;0
5092206;11;117.686035;33;13;1;0
5092275;58;140.99376;42;15;0;0
5092290;52;127.38847;60;-999;0;0
5095009;6;125.97175;29;4;0;0
5095099;2;142.06134;38;9;0;0
5095268;11;132.06566;28;2;1;0
5095773;28;131.56245;24;0;0;0
5096220;12;138.48114;36;17;1;0
5096301;19;136.58221;25;6;0;0
5096747;14;129.2309;46;6;0;0
5096827;52;130.41388;49;6;0;0
5096954;26;130.62291;39;4;1;0
5099748;5;124.43778;28;9;0;0
5100166;20;128.194;55;0;1;0
5100185;25;134.04219;44;14;0;0
5100447;38;129.85945;28;8;0;0
5105079;34;119.76758;49;7;1;0
5105134;9;155.07152;29;4;1;0
5105144;43;127.80886;39;7;1;0
5105387;3;111.9836;46;4;0;0
5105591;5;136.13101;30;2;1;0
5111063;8;118.59973;48;8;1;0
5112622;33;120.30585;38;1;0;0
5113275;8;142.05385;40;2;0;0
5113291;23;130.78316;31;0;1;0
5113635;13;127.33367;54;-999;0;0
5113744;45;132.19682;40;4;0;0
5114091;8;126.49819;44;5;0;0
5114107;12;129.0127;42;11;0;0
5115809;3;117.621254;32;5;1;0
5116304;57;129.73819;62;-999;0;1
5116652;12;117.103775;35;5;1;0
5116963;22;123.270325;29;1;1;0
5117016;49;137.38228;44;14;1;0
5117047;22;122.53735;63;-999;0;0
5117067;9;119.94097;46;2;1;0
5117375;4;121.36877;34;2;1;0
5117515;2;128.49324;29;2;0;0
5117953;41;132.19612;67;-999;1;0
5118275;56;128.64124;58;-999;0;1
5118476;23;134.6101;48;2;0;0
5118570;17;131.92706;51;5;0;0
5118595;19;128.17883;24;3;0;0
5118638;19;118.97856;64;5;1;0
5125340;8;113.83828;47;14;1;1
5125466;20;137.38336;50;14;0;0
5125557;3;160.67752;43;2;0;0
5125888;19;124.404854;51;2;1;0
5126142;54;135.79187;43;10;1;0
5126651;3;138.72789;30;0;0;0
5132947;1;207.66205;35;4;0;0
5132956;1;100.09595;35;4;0;0
5135472;22;133.84343;54;21;0;0
5135558;17;121.1549;39;-999;0;0
5135632;38;134.411;63;-999;1;0
5135656;10;107.53564;31;4;1;1
5135819;28;130.06575;53;8;0;0
5136027;4;129.91025;53;6;1;0
5137303;21;122.41199;37;4;1;0
5139857;34;124.23587;52;2;0;0
5142178;18;136.95827;43;14;0;0
5142561;5;116.488594;50;1;0;0
5142622;16;141.73431;41;3;0;0
5142821;25;120.18061;41;17;1;0
5143062;33;129.461;27;2;0;0
5143216;10;128.01958;47;1;0;0
5143446;8;124.87447;64;-999;0;1
5145847;5;124.18363;48;4;0;0
5146551;37;126.53401;49;3;0;0
5148497;27;128.44426;45;1;1;0
5148786;8;158.65132;46;4;1;0
5149081;33;126.2317;45;5;0;0
5149405;11;127.3727;37;3;0;0
5149603;17;122.35261;49;1;0;0
5149682;36;125.644066;38;11;1;0
5149965;10;117.77709;39;8;0;1
5150165;38;128.11066;58;-999;0;0
5150208;28;120.702805;42;16;0;0
5008821;8;124.32814;49;3;1;0
5008831;19;119.25669;27;4;0;0
5009120;12;140.131;43;1;0;0
5009306;27;118.1376;55;-999;1;0
5009330;14;121.60806;57;13;1;0
5009927;25;138.83632;55;20;1;0
5010173;28;137.44724;58;1;0;0
5010271;19;136.73898;38;15;0;0
5010535;52;123.48151;38;8;1;0
5010671;14;135.3669;47;8;1;0
5010676;3;113.77277;57;2;1;0
5010864;51;124.1655;50;2;1;0
5021218;35;133.89735;35;6;1;0
5021922;15;120.040535;35;4;0;0
5023032;52;127.80847;41;6;0;0
5023103;14;136.76237;57;-999;0;0
5023361;11;124.531784;29;6;0;0
5024418;46;126.21784;29;0;1;0
5024562;16;126.31278;31;3;0;0
5024660;12;139.41856;34;14;1;0
5025036;3;133.12042;41;2;0;0
5025078;34;131.42056;42;10;0;0
5025131;56;133.92038;35;2;0;0
5025231;28;147.47624;31;11;0;0
5025848;12;154.30576;61;-999;0;0
5026119;28;125.00731;44;19;1;0
5026134;9;123.00691;65;17;0;0
5026179;2;107.47085;52;21;1;0
5026234;1;108.29825;41;8;1;0
5026553;4;108.055855;28;4;1;0
5028434;26;124.68187;54;3;0;0
5028590;56;131.5065;59;5;0;0
5028956;20;143.37125;61;-999;0;0
5028983;50;129.07692;52;6;0;0
5029062;34;127.693115;37;8;1;0
5029462;6;127.928505;29;8;1;0
5029536;30;138.4491;35;3;0;0
5033803;36;117.520775;53;15;0;0
5033828;19;127.94688;57;-999;0;0
5035618;20;133.65842;65;-999;0;0
5036104;10;161.43898;34;7;1;0
5036503;6;133.17049;30;3;1;0
5037000;17;129.35252;52;32;0;0
5041922;30;137.20178;62;-999;0;0
5042246;7;137.06027;41;4;0;0
5044592;3;119.90112;32;1;0;0
5044992;17;120.374214;60;14;0;0
5045187;12;122.702705;43;23;0;0
5045461;12;118.25024;41;6;0;0
5046114;9;117.160225;34;5;0;0
5046206;7;148.54926;60;-999;1;0
5046262;20;119.981064;61;-999;0;0
5046309;4;139.30719;63;-999;0;0
5046351;11;127.147316;44;7;1;0
5046408;5;129.30537;59;4;1;0
5047673;28;145.70465;38;7;0;0
5047908;48;128.8769;31;12;0;0
5048030;50;132.13644;36;13;1;0
5050504;17;114.06315;34;12;0;0
5050617;5;120.69643;47;25;1;0
5052985;18;120.789375;41;7;1;0
5053095;11;118.76883;37;2;0;0
5053412;25;124.21708;54;-999;0;0
5053595;13;117.00704;37;2;1;0
5053614;29;119.00982;56;10;0;0
5053624;4;132.9332;56;10;0;0
5054420;37;136.38182;36;14;0;0
5054424;2;108.3431;32;4;0;0
5054712;52;124.77626;50;2;0;0
5058271;8;122.592735;54;12;0;0
5058499;27;120.6;62;-999;0;0
5061439;46;137.68755;58;40;0;0
5061663;2;134.17795;62;-999;0;0
5061835;40;126.3883;45;11;1;0
5062032;8;126.1879;26;2;1;0
5062523;50;120.4447;37;6;0;0
5065570;19;125.72577;50;4;1;0
5066596;12;143.17775;40;5;0;0
5067567;4;117.3166;25;3;0;0
5067579;13;128.95001;52;-999;1;0
5067803;8;115.10696;53;0;0;0
5067883;39;132.47675;48;8;1;0
5067884;50;136.33008;48;8;1;0
5068023;17;138.52422;32;7;1;0
5068216;20;129.58711;62;15;0;0
5068547;3;171.36015;53;3;1;0
5068678;12;111.7006;42;9;1;0
5068815;17;130.03781;39;7;0;0
5068996;2;112.751205;44;10;1;0
5069136;8;117.28426;42;1;0;0
5078986;6;123.218864;59;7;1;0
5079006;11;131.04135;58;-999;0;0
5079251;23;133.7776;34;2;0;0
5085873;22;139.35399;26;3;1;0
5086017;25;121.42268;48;21;0;0
5086047;10;124.58422;39;7;1;0
5087778;26;117.37676;39;5;0;0
5087933;15;138.48419;37;10;1;0
5088970;4;110.29746;49;21;1;0
5089040;17;124.33675;34;2;1;0
5089149;55;125.32589;39;14;1;0
5089370;11;138.64133;61;-999;0;0
5089654;16;125.86003;45;1;0;0
5089799;17;129.31335;59;3;0;0
5089929;10;107.10491;52;13;1;0
5090386;4;121.68818;59;38;0;0
5090929;21;127.17909;39;14;1;0
5091471;32;138.66478;46;4;0;0
5091499;38;124.35085;66;-999;0;0
5091778;13;123.028595;30;3;0;0
5091855;6;132.63185;29;9;0;0
5091965;5;125.57133;51;4;1;0
5091994;33;132.98303;54;-999;1;0
5092234;12;133.65369;57;6;0;0
5095034;21;125.15041;28;0;1;0
5095641;44;127.397736;30;4;0;0
5095878;1;101.80113;51;13;0;0
5095931;1;151.68207;56;-999;0;0
5096241;37;142.78554;47;20;0;0
5099728;24;119.69268;56;-999;0;0
5099906;11;127.72057;30;5;0;0
5100441;8;120.30129;44;1;1;0
5104947;42;120.78915;46;1;0;0
5104954;20;118.20264;59;7;1;0
5104967;8;116.041084;24;2;0;0
5105029;44;126.69265;32;9;0;0
5105517;28;131.42374;27;5;1;0
5105743;34;131.57524;44;18;1;0
5106128;58;129.43848;57;14;1;0
5113125;59;124.85973;38;10;0;0
5113374;9;105.45309;52;-999;0;0
5113393;4;145.05359;23;4;0;0
5113478;7;120.106255;39;3;0;0
5113548;59;128.40112;40;10;0;0
5113573;22;137.48074;54;-999;0;0
5113982;4;107.55402;33;2;1;0
5115761;42;125.3657;39;9;1;0
5115837;18;139.39906;47;4;0;0
5116026;50;133.60051;56;-999;0;0
5116088;43;131.02487;43;1;0;0
5116107;43;139.59532;42;-999;0;0
5116338;35;124.97579;58;1;1;0
5116430;5;130.24245;27;6;0;0
5116471;4;124.50447;44;5;1;1
5116704;4;163.66574;36;9;0;0
5116730;50;129.02708;68;-999;1;0
5116926;24;121.666145;49;15;1;0
5117245;12;124.02699;35;6;0;0
5117374;13;124.92659;34;2;1;0
5117430;7;116.24284;27;9;1;0
5117496;49;127.814606;45;2;0;0
5117539;38;133.92227;41;3;1;0
5117616;31;115.64939;59;11;0;0
5117743;37;135.80864;38;8;1;0
5118230;13;124.92269;54;1;1;0
5118253;36;132.44308;39;16;1;0
5118267;40;131.04716;31;10;1;0
5118500;5;113.1459;51;2;0;0
